doi	solvent	PhNH2	BnOH	alc2aniline_ratio	base	base_amount	catalyst	metal	ligand	atmosphere	cat_load	temp	time	yield	TON	comment	success	atm_type	year	base_amine_ratio	base_alcohol_ratio
10.1039/c5ra07225e	neat	2.0	6.0	3.0	LiOH	0.4	Pd-SiO2XantPhosOAc	Pd	no	Ar	0.042	120.0	24.0	99.0	2357.142857142857	0	True	inert	2015	0.2	0.0666666666666666
10.1039/c7dt04326k	neat	1.0	1.0	1.0	no base	0.0	Cp*IrN=CH(anthracene)Cl	Ir	no	N2	0.3	100.0	4.0	7.0	23.333333333333336	0	False	inert	2018	0.0	0.0
10.1002/ejic.201100647	neat	0.3	0.9	3.0	tBuOK	0.12	Ru(II)L1Cl(CO)2 (4)	Ru	L=C6H4(o-PPh2)(o-N=CH)C6H4(O)	N2	1.0	110.0	3.0	99.0	99.0	0	True	inert	2011	0.4	0.1333333333333333
10.1016/j.jorganchem.2014.01.007	PhMe	0.55	0.5	0.9090909090909092	tBuOK	0.5	[Ru(p-cymene)Cl2] / L	Ru	L = benzimidazoleC6H3Cl3	Ar	1.0	150.0	15.0	99.0	99.0	0	True	inert	2014	0.9090909090909092	1.0
10.1021/jo00192a021	neat	40.0	40.0	1.0	no base	0.0	RuCl2(PPh)3	Ru	no	Ar	1.0	150.0	2.0	99.0	99.0	0	True	inert	2005	0.0	0.0
10.1002/adsc.201600689	benzene	1.2	1.0	0.8333333333333334	tBuOK	1.3	Fe-PNP-pincer	Fe	no	Ar	2.0	80.0	16.0	90.0	45.0	0	True	inert	2016	1.0833333333333337	1.3
10.1039/c5ra07225e	neat	2.0	6.0	3.0	LiOH	0.2	Pd-SiO2XantPhosOAc	Pd	no	Ar	0.042	120.0	24.0	95.0	2261.904761904762	0	True	inert	2015	0.1	0.0333333333333333
10.1039/d0gc03725g	neat	3.0	6.0	2.0	no base	0.0	Fe10Pd1NC50	Pd	no	N2	0.2	120.0	16.0	98.0	490.0	0	True	inert	2020	0.0	0.0
10.1021/ol3001969	PhMe/THF-1:2	0.35	0.35	1.0	tBuOK	0.35	RuPNP complex	Ru	MS 4A	N2	1.0	110.0	24.0	96.0	96.0	0	True	inert	2012	1.0	1.0
10.1016/j.catcom.2015.10.028	PhMe	1.0	1.6	1.6	tBuOK	1.0	CymeneRuCl2	Ru	NHC ligand (1 mol%)	no data	1.0	120.0	15.0	96.0	96.0	0	True	no_data	2015	1.0	0.625
10.1002/ejic.202000971	PhMe	2.0	1.0	0.5	no base	0.0	Ir-ppy	Ir	no	N2	0.23	100.0	24.0	5.0	21.73913043478261	0	False	inert	2021	0.0	0.0
10.1002/adsc.201000962	H2O	2.0	2.0	1.0	no base	0.0	Cp*Ir(NH3)3Br	Ir	no	Air	1.0	100.0	4.0	14.0	14.0	0	False	oxygen	2011	0.0	0.0
10.1016/j.catcom.2015.10.028	neat	1.0	1.6	1.6	tBuOK	1.0	CymeneRuCl2	Ru	NHC ligand (1 mol%)	no data	1.0	100.0	15.0	95.0	95.0	0	True	no_data	2015	1.0	0.625
10.1039/d0gc03725g	neat	3.0	4.5	1.5	no base	0.0	Fe10Pd1NC50	Pd	no	N2	0.2	120.0	16.0	81.0	405.0	0	True	inert	2020	0.0	0.0
10.1002/aoc.6003	trifluoroethanol	0.6	0.5	0.8333333333333334	Cs2CO3	0.5	IrNN	Ir	no	N2	1.0	100.0	7.0	53.0	53.0	0	False	inert	2020	0.8333333333333334	1.0
10.1002/aoc.6003	trifluoroethanol	0.6	0.5	0.8333333333333334	K2CO3	0.5	IrNN	Ir	no	N2	1.0	100.0	7.0	52.0	52.0	0	False	inert	2020	0.8333333333333334	1.0
10.1002/aoc.6003	trifluoroethanol	0.6	0.5	0.8333333333333334	NaOH	1.0	IrNN	Ir	no	N2	1.0	100.0	7.0	52.0	52.0	0	False	inert	2020	1.6666666666666667	2.0
10.1016/j.catcom.2017.03.007	PhMe	1.0	2.0	2.0	tBuOK	1.0	[Ru(COD)Cl2]n	Ru	imidazole(CH2)2N(CH2PPh2)2	N2	1.0	100.0	24.0	95.0	95.0	0	True	inert	2017	1.0	0.5
10.1021/acs.organomet.8b00908	PhMe	1.0	1.0	1.0	no base	0.0	C6H6-Se-Ru-N-anthracene-Cl	Ru	no	N2	1.0	100.0	6.0	94.0	94.0	0	True	inert	2019	0.0	0.0
10.1002/adsc.201000962	H2O	2.0	2.0	1.0	no base	0.0	Cp*Ir(NH3)3Cl	Ir	no	Air	1.0	100.0	4.0	8.0	8.0	0	False	oxygen	2011	0.0	0.0
10.1016/j.catcom.2017.03.007	PhMe	1.0	1.0	1.0	tBuOK	1.0	[Ru(COD)Cl2]n	Ru	imidazole(CH2)2N(CH2PPh2)2	N2	1.0	100.0	24.0	94.0	94.0	0	True	inert	2017	1.0	1.0
10.1016/j.apcata.2020.117519	p-xylene	1.1	1.1	1.0	no base	0.0	Cu-Fe(3)HT-300	Cu	0	N2		154.0	24.0	73.0		0	True	inert	2020	0.0	0.0
10.1039/d0gc03725g	neat	3.0	3.0	1.0	no base	0.0	Fe10Pd1NC50	Pd	no	N2	0.2	120.0	16.0	65.0	325.0	0	False	inert	2020	0.0	0.0
10.1002/aoc.4277	PhMe	1.0	2.0	2.0	tBuOK	1.0	[Ru(COD)Cl2]n	Ru	(Me)imidazole(CH2)4Cl (1 mol%)	Ar	1.0	100.0	6.0	93.1	93.1	0	True	inert	2018	1.0	0.5
10.1016/j.tet.2017.03.001	neat	3.0	3.6	1.2	LiOH	1.5	Pd2((AcO)pirazoleAr3)2	Pd	PPh3 (0,4 mol%), 4A MS	Ar	0.4	120.0	24.0	91.0	227.5	0	True	inert	2017	0.5	0.4166666666666666
10.1002/ejic.201100647	neat	0.3	0.9	3.0	tBuOK	0.12	Ru(II)L1Cl2(CO)2 (6)	Ru	L=C6H4(o-PPh2)(o-N=CH)C6H4OMe	N2	1.0	110.0	4.0	93.0	93.0	0	True	inert	2011	0.4	0.1333333333333333
10.1016/j.tet.2017.03.001	neat	3.0	3.6	1.2	LiOH	1.5	Pd2((AcO)pirazoleAr3)2	Pd	PPh3 (0,4 mol%), 4A MS	Ar	0.4	120.0	24.0	82.0	205.0	0	True	inert	2017	0.5	0.4166666666666666
10.1021/acscatal.8b02530	THF	1.0	1.4	1.4	tBuOK	1.0	Mn-PNP-pincer	Mn	no	Ar	0.5	80.0	18.0	23.0	46.0	0	False	inert	2018	1.0	0.7142857142857143
10.1016/j.apcata.2020.117519	p-xylene	1.1	1.1	1.0	no base	0.0	Cu-Fe(3)HT-300	Cu	0	Air		154.0	24.0	52.0		0	False	oxygen	2020	0.0	0.0
10.1016/j.apcata.2020.117519	p-xylene	1.1	1.1	1.0	no base	0.0	Cu-Fe(3)HT-300	Cu	0	O2		154.0	24.0	27.0		0	False	oxygen	2020	0.0	0.0
10.1039/c7dt04326k	PhMe	1.0	1.0	1.0	no base	0.0	[(η5-Cp*)IrCl(μ-Cl)]2	Ir	no	N2	1.0	100.0	4.0	8.0	8.0	0	False	inert	2018	0.0	0.0
10.1016/j.tet.2017.03.001	PhtBu	3.0	3.6	1.2	LiOH	1.5	Pd2((AcO)pirazoleAr3)2	Pd	PPh3 (0,4 mol%), 4A MS	Ar	0.4	120.0	24.0	76.0	190.0	0	True	inert	2017	0.5	0.4166666666666666
10.1016/j.tet.2017.03.001	neat	3.0	3.6	1.2	tBuOK	1.5	Pd2((AcO)pirazoleAr3)2	Pd	PPh3 (0,4 mol%), 4A MS	Ar	0.4	120.0	24.0	76.0	190.0	0	True	inert	2017	0.5	0.4166666666666666
10.1039/b814234c	neat	1.0	3.0	3.0	no base	0.0	[(sat-NHC-Bn)Ir(CO)(PPh3)Cl]	Ir	no	N2	1.0	100.0	24.0	5.0	5.0	0	False	inert	2008	0.0	0.0
10.1021/om4000743	PhMe	1.0	1.0	1.0	no base	0.0	Ir-Py(CH=P-Mes)2 - pincer	Ir	no	N2	1.0	100.0	24.0	0.0	0.0	0	False	inert	2013	0.0	0.0
10.1016/j.catcom.2017.03.007	PhMe	1.0	2.0	2.0	tBuOK	1.0	[Ru(COD)Cl2]n	Ru	imidazole(CH2)2N(CH2PPh2)2	N2	1.0	100.0	6.0	92.15	92.15	0	True	inert	2017	1.0	0.5
10.1016/j.tet.2017.03.001	neat	3.0	3.6	1.2	LiOH	0.8	Pd2((AcO)pirazoleAr3)2	Pd	PPh3 (0,4 mol%), 4A MS	Ar	0.4	120.0	24.0	73.0	182.5	0	True	inert	2017	0.2666666666666666	0.2222222222222222
10.1039/b814234c	neat	1.0	3.0	3.0	KOH	0.15	[(sat-NHC-Bn)Ir(CO)(PPh3)Cl]	Ir	no	N2	1.0	100.0	24.0	47.0	47.0	0	False	inert	2008	0.15	0.0499999999999999
10.1002/adsc.201000962	PhMe	2.0	2.0	1.0	NaHCO3	0.01	Cp*IrCl2	Ir	no	Air	1.0	100.0	4.0	44.0	44.0	0	False	oxygen	2011	0.005	0.005
10.1021/acscatal.8b02530	THF	1.0	1.4	1.4	tBuOK	1.0	Mn-PNP-pincer	Mn	no	Ar	2.0	80.0	18.0	82.0	41.0	0	True	inert	2018	1.0	0.7142857142857143
10.1021/ol3001969	PhMe/THF-1:2	0.5	0.5	1.0	tBuOK	0.5	RuPNP complex	Ru	MS 4A	N2	1.0	110.0	24.0	92.0	92.0	0	True	inert	2012	1.0	1.0
10.1002/chem.201101725	p-xylene	1.0	1.0	1.0	no base	0.0	Pt/Al2O3	Pt	no	N2	0.25	145.0	24.0	14.0	56.0	0	False	inert	2011	0.0	0.0
10.1038/ncomms12641	PhMe	0.5	0.6	1.2	tBuOK	0.5	Mn-PNP-pincer	Mn	no	Ar	2.0	80.0	24.0	78.0	39.0	0	True	inert	2016	1.0	0.8333333333333334
10.1039/c8gc00557e	neat	2.0	4.0	2.0	KOH	1.0	[Cu(binap)I]2@HT	Cu	0	no data	10.0	80.0	12.0	85.0	8.5	0	True	no_data	2018	0.5	0.25
10.1177/1747519821989963	MeOH	0.75	0.5	0.6666666666666666	Na2CO3	1.0	Ag@MnO2	Ag	0	Air	0.9	25.0	12.0	0.0	0.0	0	False	oxygen	2021	1.3333333333333333	2.0
10.1039/d0gc03725g	neat	3.0	6.0	2.0	no base	0.0	Fe10Pd1NC50	Pd	no	air	0.2	120.0	16.0	15.0	75.0	0	False	oxygen	2020	0.0	0.0
10.1016/j.tet.2017.03.001	p-xylene	3.0	3.6	1.2	LiOH	1.5	Pd2((AcO)pirazoleAr3)2	Pd	PPh3 (0,4 mol%), 4A MS	Ar	0.4	120.0	24.0	27.0	67.5	0	False	inert	2017	0.5	0.4166666666666666
10.1038/ncomms12641	CyOMe	0.5	0.6	1.2	tBuOK	0.5	Mn-PNP-pincer	Mn	no	Ar	2.0	80.0	24.0	74.0	37.0	0	True	inert	2016	1.0	0.8333333333333334
10.1002/ejic.201100647	neat	0.3	0.9	3.0	tBuOK	0.12	Ru(II)L1Cl(dmso)2 (1)	Ru	L=C6H4(o-PPh2)(o-N=CH)C6H4(O)	N2	1.0	110.0	24.0	92.0	92.0	0	True	inert	2011	0.4	0.1333333333333333
10.1021/om4000743	PhMe	1.0	1.0	1.0	K3PO4	0.3	Ir-Py(CH=P-Mes)2 - pincer	Ir	no	N2	1.0	100.0	24.0	44.0	44.0	0	False	inert	2013	0.3	0.3
10.1002/aoc.6003	trifluoroethanol	0.6	0.5	0.8333333333333334	Cs2CO3	0.075	IrNN	Ir	no	N2	1.0	100.0	7.0	42.0	42.0	0	False	inert	2020	0.125	0.15
10.1038/ncomms12641	neat	0.5	0.6	1.2	tBuOK	0.5	Mn-PNP-pincer	Mn	no	Ar	2.0	80.0	24.0	71.0	35.5	0	True	inert	2016	1.0	0.8333333333333334
10.1002/aoc.6003	trifluoroethanol	0.6	0.5	0.8333333333333334	K2CO3	0.075	IrNN	Ir	no	N2	1.0	100.0	7.0	38.0	38.0	0	False	inert	2020	0.125	0.15
10.1016/j.tet.2017.03.001	PhMe	3.0	3.6	1.2	LiOH	1.5	Pd2((AcO)pirazoleAr3)2	Pd	PPh3 (0,4 mol%), 4A MS	Ar	0.4	120.0	24.0	19.0	47.5	0	False	inert	2017	0.5	0.4166666666666666
10.1002/anie.201507955	PhMe	1.4	1.1	0.7857142857142858	tBuOK	1.0	Co-PNP-pincer	Co	no	Ar	1.0	80.0	24.0	69.0	69.0	0	True	inert	2015	0.7142857142857143	0.9090909090909092
10.1002/ejoc.201700486	PhMe	0.1	0.11	1.1	KOH	0.02	[RuPy(benzimidazole)2(PPh3)2Cl]+Cl-	Ru	no	no data	0.3	120.0	12.0	27.0	90.0	0	False	no_data	2017	0.1999999999999999	0.1818181818181818
10.1002/ejoc.201700486	PhMe	0.1	0.11	1.1	NaH	0.02	[RuPy(benzimidazole)2(PPh3)2Cl]+Cl-	Ru	no	no data	0.3	140.0	12.0	27.0	90.0	0	False	no_data	2017	0.1999999999999999	0.1818181818181818
10.1002/adsc.201701117	dioxane	0.55	0.72	1.3090909090909089	NaOH	0.1375	Ru(1,10-phenanthroline)Py(PPh3)2(PF6)	Ru	no	Ar	0.2	110.0	12.0	17.92	89.60000000000001	0	False	inert	2017	0.25	0.1909722222222222
10.1039/b814234c	neat	1.0	3.0	3.0	LiOH	0.5	[(sat-NHC-Bn)Ir(CO)(PPh3)Cl]	Ir	no	N2	1.0	100.0	24.0	37.0	37.0	0	False	inert	2008	0.5	0.1666666666666666
10.1016/j.poly.2014.12.015	PhMe	2.0	2.0	1.0	K2CO3	4.0	Copper(I) complex	Cu	no	Air?	1.0	120.0	12.0	9.0	9.0	0	False	oxygen	2015	2.0	2.0
10.1002/aoc.6003	trifluoroethanol	0.6	0.5	0.8333333333333334	Cs2CO3	0.025	IrNN	Ir	no	N2	1.0	100.0	7.0	34.0	34.0	0	False	inert	2020	0.0416666666666666	0.05
10.1021/acs.organomet.8b00908	PhMe	1.0	1.0	1.0	no base	0.0	C6H6-Se-Ru-N-anthracene-Cl	Ru	no	N2	0.25	100.0	6.0	22.0	88.0	0	False	inert	2019	0.0	0.0
10.1002/aoc.6003	trifluoroethanol	0.6	0.5	0.8333333333333334	K2CO3	0.025	IrNN	Ir	no	N2	1.0	100.0	7.0	29.0	29.0	0	False	inert	2020	0.0416666666666666	0.05
10.1021/acscatal.8b02530	THF	1.0	1.4	1.4	tBuOK	1.0	Mn-PNP-pincer	Mn	no	Ar	3.0	80.0	18.0	99.0	33.0	0	True	inert	2018	1.0	0.7142857142857143
10.1021/acs.organomet.8b00908	PhMe	1.0	1.0	1.0	no base	0.0	C6H6-Se-Ru-N-anthracene-Cl	Ru	no	N2	0.25	100.0	6.0	22.0	88.0	0	False	inert	2019	0.0	0.0
10.1039/b814234c	neat	1.0	3.0	3.0	tBuOK	0.15	[(sat-NHC-Bn)Ir(CO)(PPh3)Cl]	Ir	no	N2	1.0	100.0	24.0	25.0	25.0	0	False	inert	2008	0.15	0.0499999999999999
10.1016/j.saa.2012.10.072	neat	0.3	0.9	3.0	tBuOK	0.12	[Ru(CO)(AsPh3)(L2)] (5)	Ru	H2L2=N,N-bis(2-pyridinecarboxamide)-1,2-benzene	N2	1.0	110.0	6.0	88.0	88.0	0	True	inert	2012	0.4	0.1333333333333333
10.1002/chem.201001848	PhMe	1.5	1.5	1.0	no base	0.0	Pd/TiO2	Pd	no	N2 5 bar	0.5	120.0	14.0	22.0	44.0	0	False	inert	2010	0.0	0.0
10.1002/adsc.201701117	dioxane	0.55	0.72	1.3090909090909089	tBuOK	0.1375	RuCl2(PPh3)3	Ru	no	Ar	0.2	110.0	12.0	17.6	88.0	0	False	inert	2017	0.25	0.1909722222222222
10.1016/j.saa.2014.03.086	neat	0.3	0.9	3.0	tBuOK	0.12	[Ru(CO)L2] (2)	Ru	H2L3 = 2, 20-Di(2-hydroxy-3-methoxybenzyliminoethyl)disulfide	N2	1.0	110.0	6.0	87.0	87.0	0	True	inert	2014	0.4	0.1333333333333333
10.1002/ejic.202000971	PhMe	2.0	1.0	0.5	Cs2CO3	2.0	Ir-ppy	Ir	no	N2	0.23	100.0	24.0	5.0	21.73913043478261	0	False	inert	2021	1.0	2.0
10.1016/j.tet.2011.02.075	dioxane	2.5	3.75	1.5	tBuOK	2.5	Cu(Oac)2	Cu	no	Ar	10.0	130.0	24.0	92.0	9.2	0	True	inert	2011	1.0	0.6666666666666666
10.1021/acs.inorgchem.7b02586	PhMe	0.5	0.55	1.1	tBuOK	0.55	Rh(I)(CO)2(NHC)triazoleC6H5	Rh	no	Air	1.0	100.0	6.0	99.0	99.0	0	True	oxygen	2017	1.1	1.0
10.1039/b814234c	neat	1.0	3.0	3.0	EtONa	0.15	[(sat-NHC-Bn)Ir(CO)(PPh3)Cl]	Ir	no	N2	1.0	100.0	24.0	20.0	20.0	0	False	inert	2008	0.15	0.0499999999999999
10.1016/j.tet.2014.10.007	dioxane	1.0	1.2	1.2	tBuOK	1.0	Ph3PAuCl	Au	AgOTf (5 mol%)	Ar	5.0	100.0	48.0	48.0	9.6	0	False	inert	2014	1.0	0.8333333333333334
10.1002/aoc.6003	trifluoroethanol	0.6	0.5	0.8333333333333334	NaOH	0.025	IrNN	Ir	no	N2	1.0	100.0	7.0	18.0	18.0	0	False	inert	2020	0.0416666666666666	0.05
10.1002/aoc.6003	trifluoroethanol	0.6	0.5	0.8333333333333334	NaOH	0.025	IrNN	Ir	no	N2	1.0	100.0	7.0	18.0	18.0	0	False	inert	2020	0.0416666666666666	0.05
10.1002/cctc.201501346	p-xylene	0.55	0.5	0.9090909090909092	HCOONa	1.5	Pd/C	Pd	no	N2	5.0	120.0	24.0	88.0	17.6	0	True	inert	2016	2.727272727272727	3.0
10.1002/cctc.201501346	DMA	0.55	0.5	0.9090909090909092	HCOONa	1.5	Pd/C	Pd	no	N2	5.0	120.0	24.0	62.0	12.4	0	False	inert	2016	2.727272727272727	3.0
10.1021/om4000743	PhMe	1.0	1.0	1.0	KOAc	0.3	Ir-Py(CH=P-Mes)2 - pincer	Ir	no	N2	1.0	100.0	24.0	15.0	15.0	0	False	inert	2013	0.3	0.3
10.1002/ejic.201100647	neat	0.3	0.9	3.0	tBuOK	0.12	Ru(II)L1Cl(dmso)2 (5)	Ru	L=C6H4(o-PPh2)(o-N=CH)C6H4OMe	N2	1.0	110.0	4.0	87.0	87.0	0	True	inert	2011	0.4	0.1333333333333333
10.1002/cctc.201801525	PhMe	1.0	1.3	1.3	EtONa	0.5	Ru/N-C (N-dopped carbon)	Ru	0	N2	0.3	130.0	24.0	26.0	86.66666666666667	0	False	inert	2018	0.5	0.3846153846153846
10.1002/anie.201507955	PhMe	1.4	1.1	0.7857142857142858	tBuOK	1.0	Co-PNP-pincer	Co	no	Ar	1.5	80.0	24.0	82.0	54.66666666666666	0	True	inert	2015	0.7142857142857143	0.9090909090909092
10.1002/aoc.6003	neat	0.6	0.5	0.8333333333333334	K2CO3	0.025	IrNN	Ir	no	N2	1.0	100.0	7.0	13.0	13.0	0	False	inert	2020	0.0416666666666666	0.05
10.1002/aoc.6003	trifluoroethanol	0.6	0.5	0.8333333333333334	tBuONa	0.025	IrNN	Ir	no	N2	1.0	100.0	7.0	10.0	10.0	0	False	inert	2020	0.0416666666666666	0.05
10.1002/aoc.3052	neat	0.3	0.9	3.0	tBuOK	0.12	[Ru(CO)(PPh3)2] / L1 (1)	Ru	quinaline(OH)CH=N-N=C(S)NHMe	N2	1.0	100.0	6.0	86.0	86.0	0	True	inert	2013	0.4	0.1333333333333333
10.1002/aoc.6003	trifluoroethanol	0.6	0.5	0.8333333333333334	KOH	0.025	IrNN	Ir	no	N2	1.0	100.0	7.0	8.0	8.0	0	False	inert	2020	0.0416666666666666	0.05
10.1039/b814234c	neat	1.0	3.0	3.0	DBU	0.15	[(sat-NHC-Bn)Ir(CO)(PPh3)Cl]	Ir	no	N2	1.0	100.0	24.0	5.0	5.0	0	False	inert	2008	0.15	0.0499999999999999
10.1016/j.saa.2012.10.072	neat	0.3	0.9	3.0	tBuOK	0.12	[Ru(CO)(PPh3)(L2)] (2)	Ru	H2L2=N,N-bis(2-pyridinecarboxamide)-1,2-benzene	N2	1.0	110.0	6.0	86.0	86.0	0	True	inert	2012	0.4	0.1333333333333333
10.1016/j.catcom.2017.03.007	PhMe	1.0	1.0	1.0	tBuOK	1.0	[Ru(COD)Cl2]n	Ru	imidazole(CH2)2N(CH2PPh2)2	N2	1.0	100.0	6.0	85.5	85.5	0	True	inert	2017	1.0	1.0
10.1038/ncomms12641	dioxane	0.5	0.6	1.2	tBuOK	0.5	Mn-PNP-pincer	Mn	no	Ar	2.0	80.0	24.0	65.0	32.5	0	False	inert	2016	1.0	0.8333333333333334
10.1002/aoc.6003	trifluoroethanol	0.6	0.5	0.8333333333333334	tBuOK	0.025	IrNN	Ir	no	N2	1.0	100.0	7.0	5.0	5.0	0	False	inert	2020	0.0416666666666666	0.05
10.1021/acs.organomet.8b00908	PhMe	1.0	1.0	1.0	no base	0.0	Cp*-S-Rh-N-anthracene-Cl	Rh	no	N2	1.0	100.0	4.0	96.0	96.0	0	True	inert	2019	0.0	0.0
10.1002/cctc.201501346	DMF	0.55	0.5	0.9090909090909092	HCOONa	1.5	Pd/C	Pd	no	N2	5.0	120.0	24.0	56.0	11.2	0	False	inert	2016	2.727272727272727	3.0
10.1002/anie.201507955	PhMe	1.4	1.1	0.7857142857142858	tBuOK	1.0	Co-PNP-pincer	Co	no	Ar	2.0	80.0	24.0	93.0	46.5	0	True	inert	2015	0.7142857142857143	0.9090909090909092
10.1002/aoc.6003	trifluoroethanol	0.6	0.5	0.8333333333333334	Na2CO3	0.025	IrNN	Ir	no	N2	1.0	100.0	7.0	4.0	4.0	0	False	inert	2020	0.0416666666666666	0.05
10.1002/aoc.3052	neat	0.3	0.9	3.0	tBuOK	0.12	[Ru(CO)(PPh3)2] / L3 (3)	Ru	quinaline(OH)CH=N-N=C(S)NHPh	N2	1.0	100.0	6.0	84.0	84.0	0	True	inert	2013	0.4	0.1333333333333333
10.1002/cctc.201501346	DMSO	0.55	0.5	0.9090909090909092	HCOONa	1.5	Pd/C	Pd	no	N2	5.0	120.0	24.0	34.0	6.8	0	False	inert	2016	2.727272727272727	3.0
10.1021/acs.orglett.6b01647	PhMe	1.4	1.0	0.7142857142857143	tBuOK	1.3	Co-PNP-pincer	Co	no	Ar	2.0	80.0	16.0	93.0	46.5	0	True	inert	2016	0.9285714285714288	1.3
10.1016/j.tet.2014.10.007	dioxane	1.0	1.2	1.2	tBuOK	1.0	Ph3PAuCl	Au	AgOTf (10 mol%)	Ar	10.0	100.0	48.0	78.0	7.8	0	True	inert	2014	1.0	0.8333333333333334
10.1021/acs.orglett.6b01647	PhMe	1.4	1.0	0.7142857142857143	tBuOK	1.3	Co-PNP-pincer	Co	no	Ar	2.0	80.0	8.0	79.0	39.5	0	True	inert	2016	0.9285714285714288	1.3
10.1016/j.saa.2014.03.086	neat	0.3	0.9	3.0	tBuOK	0.12	[Ru(CO)L2] (2)	Ru	H2L4 = 2, 2’-Di(2-acetylbenzyliminoethyl)disulfide	N2	1.0	110.0	6.0	82.0	82.0	0	True	inert	2014	0.4	0.1333333333333333
10.1002/aoc.6003	H2O	0.6	0.5	0.8333333333333334	Cs2CO3	1.0	IrNN	Ir	no	N2	1.0	100.0	7.0	3.0	3.0	0	False	inert	2020	1.6666666666666667	2.0
10.1039/d1ra04118e	heptane	1.0	5.0	5.0	no base	0.0	Pd(Oac)2	Pd	TPPMS	Air	5.0	120.0	17.0	20.0	4.0	0	False	oxygen	2021	0.0	0.0
10.1016/j.tet.2014.10.007	dioxane	1.0	1.2	1.2	tBuOK	1.0	Ph3PAuCl	Au	AgOTf (8 mol%)	Ar	8.0	100.0	48.0	59.0	7.375	0	False	inert	2014	1.0	0.8333333333333334
10.1016/j.tet.2017.03.001	benzene	3.0	3.6	1.2	LiOH	1.5	Pd2((AcO)pirazoleAr3)2	Pd	PPh3 (0,4 mol%), 4A MS	Ar	0.4	120.0	24.0	0.0	0.0	0	False	inert	2017	0.5	0.4166666666666666
10.1002/adsc.201000962	H2O	2.0	2.0	1.0	NaHCO3	0.01	Cp*IrCl2	Ir	no	Air	1.0	100.0	4.0	1.0	1.0	0	False	oxygen	2011	0.005	0.005
10.1021/acs.organomet.8b00908	dioxane	1.0	1.0	1.0	no base	0.0	Cp*-S-Rh-N-anthracene-Cl	Rh	no	N2	0.5	100.0	4.0	23.0	46.0	0	False	inert	2019	0.0	0.0
10.1002/adsc.201600689	PhMe	1.2	1.0	0.8333333333333334	tBuOK	1.3	Fe-PNP-pincer	Fe	no	Ar	2.0	80.0	8.0	69.0	34.5	0	True	inert	2016	1.0833333333333337	1.3
10.1021/om4000743	PhMe	1.0	1.0	1.0	K2CO3	0.3	Ir-Py(CH=P-Mes)2 - pincer	Ir	no	N2	1.0	100.0	24.0	1.0	1.0	0	False	inert	2013	0.3	0.3
10.1021/acs.organomet.8b00908	PhF	1.0	1.0	1.0	no base	0.0	Cp*-S-Rh-N-anthracene-Cl	Rh	no	N2	0.5	100.0	4.0	22.0	44.0	0	False	inert	2019	0.0	0.0
10.1038/ncomms12641	PhMe	0.5	0.6	1.2	tBuOK	0.375	Mn-PNP-pincer	Mn	no	Ar	3.0	80.0	24.0	97.0	32.333333333333336	0	True	inert	2016	0.75	0.625
10.1016/j.tet.2017.03.001	neat	3.0	3.6	1.2	Cs2CO3	1.5	Pd2((AcO)pirazoleAr3)2	Pd	PPh3 (0,4 mol%), 4A MS	Ar	0.4	120.0	24.0	0.0	0.0	0	False	inert	2017	0.5	0.4166666666666666
10.1055/s-0033-1338797	H2O	0.5	0.5	1.0	NaHCO3	0.005	[Cp*Ir(k2-CO3)	Ir	PB-Cp*Ir (3′′)	Air	1.0	100.0	24.0	0.9	0.9	0	False	oxygen	2013	0.01	0.01
10.1039/b814234c	neat	1.0	3.0	3.0	K2CO3	0.15	[(sat-NHC-Bn)Ir(CO)(PPh3)Cl]	Ir	no	N2	1.0	100.0	24.0	0.0	0.0	0	False	inert	2008	0.15	0.0499999999999999
10.1002/adsc.201600689	PhMe	1.2	1.0	0.8333333333333334	tBuOK	1.3	Fe-PNP-pincer	Fe	no	Ar	2.0	80.0	4.0	54.0	27.0	0	False	inert	2016	1.0833333333333337	1.3
10.1016/j.tet.2011.02.075	dioxane	2.5	3.75	1.5	tBuOK	2.5	RuCl2DMSO4	Ru	no	Ar	1.0	130.0	48.0	82.0	82.0	0	True	inert	2011	1.0	0.6666666666666666
10.1002/aoc.3052	neat	0.3	0.9	3.0	tBuOK	0.12	[Ru(CO)(PPh3)2] / L2 (2)	Ru	quinaline(OH)CH=N-N=C(S)NH2	N2	1.0	100.0	6.0	81.0	81.0	0	True	inert	2013	0.4	0.1333333333333333
10.1016/j.saa.2014.03.086	neat	0.3	0.9	3.0	tBuOK	0.12	[Ru(CO)L2] (2)	Ru	H2L2 = 2, 20-Di(2-hydroxy-5-chlorobenzyliminoethyl)disulfide	N2	1.0	110.0	6.0	81.0	81.0	0	True	inert	2014	0.4	0.1333333333333333
10.1016/j.saa.2014.03.086	neat	0.3	0.9	3.0	tBuOK	0.12	[Ru(CO)L2] (2)	Ru	H2L5 = 2, 2’-Di(2-hydroxy-5-methylbenzyliminoethyl)disulfide	N2	1.0	110.0	6.0	81.0	81.0	0	True	inert	2014	0.4	0.1333333333333333
10.1016/j.tet.2017.03.001	neat	3.0	3.6	1.2	K3PO4	1.5	Pd2((AcO)pirazoleAr3)2	Pd	PPh3 (0,4 mol%), 4A MS	Ar	0.4	120.0	24.0	0.0	0.0	0	False	inert	2017	0.5	0.4166666666666666
